link_id,entity_id,label_isFraud,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,tx_day_int
244,0,0,393,CASH_IN,512760.06,C1767964858,14861048.74,15373808.79,C351701518,2839259.64,2326499.58,0,0,16
245,0,0,188,PAYMENT,22917.24,C293397106,210090.85,187173.61,M233114637,0.0,0.0,0,0,7
246,0,0,12,PAYMENT,21335.58,C2096062918,533026.5,511690.91,M324935972,0.0,0.0,0,0,0
247,0,0,19,PAYMENT,6332.7,C1739809056,0.0,0.0,M165854550,0.0,0.0,0,0,0
248,0,0,23,PAYMENT,27184.17,C1249933584,105.0,0.0,M1370189153,0.0,0.0,0,0,0
249,0,0,251,PAYMENT,53509.94,C1920910472,90204.0,36694.06,M225728884,0.0,0.0,0,0,10
250,0,0,44,CASH_OUT,164999.56,C193193164,19961.0,0.0,C1000817889,396781.7,561781.26,0,0,1
251,0,0,407,PAYMENT,1551.12,C1957386166,45095.0,43543.88,M1744767161,0.0,0.0,0,0,16
252,0,0,590,CASH_OUT,99677.64,C1252175039,0.0,0.0,C1692980614,1192719.46,1292397.1,0,0,24
253,0,0,281,TRANSFER,108738.04,C405143270,388.0,0.0,C1678621266,3919098.56,4027836.6,0,0,11
254,0,0,687,PAYMENT,26839.18,C194478126,0.0,0.0,M718801187,0.0,0.0,0,0,28
255,0,0,16,CASH_OUT,459905.04,C1230994582,11187.0,0.0,C1448174567,293412.64,753317.68,0,0,0
256,0,0,205,PAYMENT,27480.11,C592164202,98902.76,71422.65,M1838555913,0.0,0.0,0,0,8
257,0,0,227,CASH_OUT,371401.91,C2136674566,83691.0,0.0,C2069856236,2525510.52,2896912.43,0,0,9
258,0,0,302,PAYMENT,27229.22,C1514851033,51452.0,24222.78,M1043917445,0.0,0.0,0,0,12
259,0,0,43,CASH_IN,157825.69,C936017461,5488642.27,5646467.95,C626574894,1691965.41,1534139.72,0,0,1
260,0,0,258,CASH_IN,81826.53,C2042994025,22709063.51,22790890.04,C699279266,1120130.88,1038304.36,0,0,10
261,0,1,121,TRANSFER,2142164.0,C181177203,2142164.0,0.0,C1002183297,0.0,0.0,1,0,5
262,0,0,325,CASH_OUT,61201.5,C1491393647,0.0,0.0,C583539026,911196.26,972397.76,0,0,13
263,0,0,379,CASH_OUT,129034.15,C951374144,0.0,0.0,C172039089,194187.96,323222.11,0,0,15
264,0,0,185,CASH_OUT,301281.2,C448097549,50884.0,0.0,C1681375032,278135.49,579416.7,0,0,7
265,0,0,131,CASH_IN,200810.52,C533511160,501.0,201311.52,C54496503,138504.0,37088.61,0,0,5
266,0,1,509,CASH_OUT,418871.89,C1373058287,418871.89,0.0,C648225636,134286.38,553158.26,1,0,21
267,0,0,236,CASH_OUT,166866.86,C1089836465,50754.0,0.0,C2107207490,0.0,166866.86,0,0,9
268,0,0,232,CASH_IN,198482.29,C1189934994,5699207.4,5897689.69,C2080195447,523111.27,324628.98,0,0,9
269,0,1,540,TRANSFER,3707342.38,C374837876,3707342.38,0.0,C369028557,0.0,0.0,1,0,22
270,0,0,301,PAYMENT,11014.81,C116570105,0.0,0.0,M1741796570,0.0,0.0,0,0,12
271,0,0,351,CASH_IN,80861.63,C614019413,3531237.2,3612098.83,C1780952717,3404228.06,3323366.43,0,0,14
272,0,0,550,PAYMENT,1269.25,C1091107078,745.0,0.0,M456188947,0.0,0.0,0,0,22
273,0,1,501,CASH_OUT,185391.82,C414975710,185391.82,0.0,C1058395716,0.0,185391.82,1,0,20
274,0,1,346,CASH_OUT,180110.22,C2019788000,180110.22,0.0,C700536860,0.0,180110.22,1,0,14
275,0,0,15,DEBIT,3686.73,C727093674,165.0,0.0,C1271439238,2934868.53,2938555.26,0,0,0
276,0,1,462,TRANSFER,167743.93,C579573451,167743.93,0.0,C987393521,0.0,0.0,1,0,19
277,0,1,398,TRANSFER,1498296.47,C664914101,1498296.47,0.0,C228214204,0.0,0.0,1,0,16
278,0,1,236,TRANSFER,75708.87,C407555849,75708.87,0.0,C757180860,0.0,0.0,1,0,9
279,0,1,512,TRANSFER,1319703.76,C1305247312,1319703.76,0.0,C2071973719,0.0,0.0,1,0,21
280,0,0,345,TRANSFER,4285786.49,C1261878522,20359.0,0.0,C246918533,119361.1,4405147.58,0,0,14
281,0,1,363,TRANSFER,2115503.99,C34164934,2115503.99,0.0,C76366495,0.0,0.0,1,0,15
282,0,0,251,PAYMENT,6757.44,C1127521833,0.0,0.0,M563249327,0.0,0.0,0,0,10
283,0,0,177,CASH_IN,11852.72,C702672894,430403.0,442255.72,C1179795535,1688005.42,1676152.7,0,0,7
284,0,0,330,PAYMENT,6853.55,C92194392,0.0,0.0,M442604824,0.0,0.0,0,0,13
285,0,0,254,PAYMENT,3575.99,C1502613918,15515.0,11939.01,M1877020235,0.0,0.0,0,0,10
286,0,1,309,CASH_OUT,2019508.99,C776987005,2019508.99,0.0,C960046463,15973.05,2035482.04,1,0,12
287,0,0,203,PAYMENT,14000.02,C924213459,0.0,0.0,M884824723,0.0,0.0,0,0,8
288,0,0,330,PAYMENT,12150.4,C1817747751,40838.43,28688.03,M1598482686,0.0,0.0,0,0,13
289,0,1,614,CASH_OUT,2739248.3,C2038452856,2739248.3,0.0,C1576408634,15505667.41,18244915.71,1,0,25
290,0,1,651,TRANSFER,595558.89,C554735206,595558.89,0.0,C1403855588,0.0,0.0,1,0,27
291,0,0,490,CASH_IN,411074.18,C1680438398,11923.0,422997.18,C1739082516,17175.41,0.0,0,0,20
292,0,0,333,PAYMENT,12478.52,C1602855893,9562.0,0.0,M1250167668,0.0,0.0,0,0,13
293,0,0,277,CASH_IN,105134.02,C1436941235,144725.08,249859.1,C984841070,8366616.11,8261482.09,0,0,11
294,0,0,330,PAYMENT,29601.02,C1126437769,20560.0,0.0,M233553641,0.0,0.0,0,0,13
295,0,1,531,TRANSFER,1312406.14,C83063124,1312406.14,0.0,C1421025429,0.0,0.0,1,0,22
296,0,1,269,CASH_OUT,32527.0,C963027341,32527.0,0.0,C1041024093,77934.8,110461.8,1,0,11
297,0,0,235,CASH_OUT,14533.24,C1126623745,15090.0,556.76,C551279483,1637492.75,1652025.99,0,0,9
298,0,0,41,CASH_IN,17124.26,C1603993124,3258651.78,3275776.04,C499714286,988505.33,971381.07,0,0,1
299,0,0,302,CASH_OUT,57549.59,C858310311,8098.0,0.0,C3492932,0.0,57549.59,0,0,12
300,0,0,307,CASH_IN,124358.37,C783225683,8766.0,133124.37,C1012540813,0.0,0.0,0,0,12
301,0,1,85,TRANSFER,678058.75,C722109752,678058.75,0.0,C43114733,0.0,0.0,1,0,3
302,0,1,254,TRANSFER,591159.5,C1654923779,591159.5,0.0,C931026278,0.0,0.0,1,0,10
303,0,0,180,CASH_OUT,82036.61,C564947614,403190.0,321153.39,C1363481483,696529.16,778565.77,0,0,7
304,0,0,255,CASH_OUT,274185.91,C1619340541,301740.32,27554.41,C847641985,2284148.9,2558334.81,0,0,10
305,0,1,536,CASH_OUT,624686.04,C1226035706,624686.04,0.0,C1526048317,162545.17,787231.2,1,0,22
306,0,1,631,CASH_OUT,341.3,C667213533,341.3,0.0,C1882416081,135440.48,135781.78,1,0,26
307,0,0,20,CASH_OUT,8627.92,C1412474538,31116.0,22488.08,C663284282,769145.54,777773.46,0,0,0
308,0,0,131,TRANSFER,430305.66,C1970960253,5542.0,0.0,C624593266,61875.0,492180.66,0,0,5
309,0,0,250,CASH_IN,26037.68,C1459773350,5144150.05,5170187.73,C2023646306,2431301.5,2405263.82,0,0,10
310,0,0,379,PAYMENT,11360.72,C673502479,5153.0,0.0,M1765753131,0.0,0.0,0,0,15
311,0,0,34,CASH_OUT,263126.54,C522366670,0.0,0.0,C24569745,2359581.77,2622708.3,0,0,1
312,0,0,284,PAYMENT,237.74,C617865363,31291.0,31053.26,M1291747206,0.0,0.0,0,0,11
313,0,0,280,CASH_OUT,255261.23,C1276846619,14198.0,0.0,C2138046559,2449652.56,2704913.8,0,0,11
314,0,1,742,CASH_OUT,652993.91,C1614818636,652993.91,0.0,C362803701,0.0,652993.91,1,0,30
315,0,1,357,TRANSFER,653151.55,C1103031078,653151.55,0.0,C1355105404,0.0,0.0,1,0,14
316,0,0,212,CASH_IN,281947.62,C760116099,2346452.28,2628399.9,C1912910309,1473909.96,1191962.33,0,0,8
317,0,0,236,CASH_IN,8109.77,C527137507,4141646.37,4149756.13,C1508500158,179676.92,171567.15,0,0,9
318,0,0,327,CASH_OUT,433385.1,C1982938505,17018.0,0.0,C1701527466,232476.52,665861.62,0,0,13
319,0,0,140,CASH_OUT,129460.83,C829577918,50408.0,0.0,C680707228,2853.72,132314.56,0,0,5
320,0,0,36,PAYMENT,32639.4,C352706017,63585.0,30945.6,M389649818,0.0,0.0,0,0,1
321,0,0,158,CASH_IN,339375.43,C784525256,692337.19,1031712.62,C133260041,0.0,0.0,0,0,6
322,0,0,131,CASH_IN,229443.41,C733387297,21798.0,251241.41,C1668634253,91160.99,0.0,0,0,5
323,0,0,254,CASH_OUT,87693.61,C235540120,42162.0,0.0,C914520818,883710.51,971404.12,0,0,10
324,0,0,253,CASH_OUT,9754.29,C850584877,0.0,0.0,C1161283171,281019.41,290773.7,0,0,10
325,0,0,226,PAYMENT,9720.71,C1893164382,0.0,0.0,M611666621,0.0,0.0,0,0,9
326,0,0,353,PAYMENT,1345.33,C189531457,81897.86,80552.53,M174813629,0.0,0.0,0,0,14
327,0,0,153,CASH_OUT,236913.29,C735762799,0.0,0.0,C2116520666,6789503.01,7026416.29,0,0,6
328,0,0,229,PAYMENT,709.25,C1980539846,0.0,0.0,M1161973764,0.0,0.0,0,0,9
329,0,0,135,CASH_OUT,68536.69,C1954852235,86160.0,17623.31,C1599282371,0.0,68536.69,0,0,5
330,0,0,251,CASH_OUT,29131.74,C1325671158,0.0,0.0,C850393668,1533329.26,1562461.0,0,0,10
331,0,1,58,CASH_OUT,109525.67,C924291724,109525.67,0.0,C1035427073,3997342.61,4106868.28,1,0,2
332,0,1,559,CASH_OUT,55539.89,C1066149498,55539.89,0.0,C1356062559,498366.47,553906.36,1,0,23
333,0,1,510,TRANSFER,177137.79,C1539613036,177137.79,0.0,C1789883459,0.0,0.0,1,0,21
334,0,1,58,TRANSFER,6501303.14,C2083819202,6501303.14,0.0,C1581398768,0.0,0.0,1,0,2
335,0,0,133,TRANSFER,92997.54,C1766969892,0.0,0.0,C1046781628,494102.29,587099.83,0,0,5
336,0,1,697,TRANSFER,106850.22,C1061461549,106850.22,0.0,C1278604437,0.0,0.0,1,0,29
337,0,0,326,CASH_OUT,141247.65,C520092715,0.0,0.0,C305872774,1187254.04,1328501.69,0,0,13
338,0,0,370,CASH_OUT,98955.79,C1489628941,0.0,0.0,C813119953,4348680.68,4447636.47,0,0,15
339,0,0,134,CASH_IN,79954.59,C1412397255,51738.0,131692.59,C547807483,0.0,0.0,0,0,5
340,0,0,235,CASH_OUT,139025.82,C1849578008,110.0,0.0,C799689876,0.0,139025.82,0,0,9
341,0,1,720,TRANSFER,79039.81,C1468845762,79039.81,0.0,C1226285099,0.0,0.0,1,0,30
342,0,1,51,CASH_OUT,339275.64,C433192438,339275.64,0.0,C1002469873,1481576.03,1820851.68,1,0,2
343,0,0,231,TRANSFER,472295.46,C787686735,31347.0,0.0,C827849058,1153981.39,1626276.86,0,0,9
344,0,0,261,CASH_IN,95977.94,C826903395,89031.0,185008.94,C584699906,11943670.5,11847692.56,0,0,10
345,0,0,178,TRANSFER,532963.36,C1279628752,243499.17,0.0,C1948419482,615626.88,1148590.25,0,0,7
346,0,0,12,CASH_OUT,216221.67,C1613619008,74.0,0.0,C693475323,26933.0,220353.12,0,0,0
347,0,1,684,CASH_OUT,1430050.84,C874660018,1430050.84,0.0,C1640923473,0.0,1430050.84,1,0,28
348,0,0,187,PAYMENT,3359.94,C1400903149,9950.0,6590.06,M1622060110,0.0,0.0,0,0,7
349,0,1,209,CASH_OUT,1516823.73,C1090892452,1516823.73,0.0,C657813915,386329.46,1903153.19,1,0,8
350,0,0,370,CASH_IN,198840.8,C1465218605,183502.0,382342.8,C1417528981,1078623.99,879783.19,0,0,15
351,0,1,400,TRANSFER,460689.45,C1590287845,460689.45,0.0,C1509813077,0.0,0.0,1,0,16
352,0,1,37,TRANSFER,93083.27,C1904979167,93083.27,0.0,C2067685892,0.0,0.0,1,0,1
353,0,0,179,CASH_OUT,66825.18,C245481190,0.0,0.0,C691387667,2290775.06,2357600.24,0,0,7
354,0,0,15,PAYMENT,46586.7,C110328662,61689.03,15102.32,M84316702,0.0,0.0,0,0,0
355,0,0,46,PAYMENT,292.36,C467916357,6033.0,5740.64,M572592031,0.0,0.0,0,0,1
356,0,0,252,CASH_OUT,500224.69,C832862412,0.0,0.0,C213673329,560842.26,1061066.95,0,0,10
357,0,1,583,TRANSFER,2149658.47,C1696909244,2149658.47,0.0,C1197995653,0.0,0.0,1,0,24
358,0,0,321,PAYMENT,19285.29,C312856375,25244.0,5958.71,M919919245,0.0,0.0,0,0,13
359,0,0,187,CASH_IN,99008.96,C1274323183,402493.0,501501.96,C58396499,388471.09,302635.18,0,0,7
360,0,0,309,CASH_IN,249461.01,C1549423213,182319.83,431780.84,C1346097196,265490.45,16029.44,0,0,12
361,0,1,302,TRANSFER,43235.71,C1028599135,43235.71,0.0,C1482390531,0.0,0.0,1,0,12
362,0,1,170,CASH_OUT,176700.12,C1854024553,176700.12,0.0,C1656789626,0.0,176700.12,1,0,7
363,0,1,597,CASH_OUT,88099.88,C2018119916,88099.88,0.0,C2046106901,949442.18,1037542.06,1,0,24
364,0,0,333,PAYMENT,24692.62,C531339138,33873.0,9180.38,M520884697,0.0,0.0,0,0,13
365,0,0,183,PAYMENT,3110.27,C1590294234,258.0,0.0,M456530113,0.0,0.0,0,0,7
366,0,0,143,PAYMENT,4072.78,C1796964837,362.0,0.0,M759445703,0.0,0.0,0,0,5
367,0,1,84,CASH_OUT,4830219.15,C610088962,4830219.15,0.0,C1925322228,0.0,4830219.15,1,0,3
368,0,0,40,CASH_OUT,320531.28,C1308705045,0.0,0.0,C635060150,1620853.79,1941385.07,0,0,1
369,0,0,285,PAYMENT,6489.29,C2005594167,36551.0,30061.71,M653595078,0.0,0.0,0,0,11
370,0,1,438,CASH_OUT,1648547.69,C114220496,1648547.69,0.0,C1447772866,52864.15,1701411.84,1,0,18
371,0,1,519,CASH_OUT,1644253.61,C499231161,1644253.61,0.0,C1478004882,0.0,1644253.61,1,0,21
372,0,1,499,CASH_OUT,558136.45,C711889939,558136.45,0.0,C1052521330,82549.61,640686.06,1,0,20
373,0,0,35,PAYMENT,19311.86,C1613679806,0.0,0.0,M1663083013,0.0,0.0,0,0,1
374,0,0,234,CASH_IN,17610.55,C625485392,4093950.48,4111561.03,C256601029,81878.18,64267.63,0,0,9
375,0,1,411,CASH_OUT,1464008.18,C1187974748,1464008.18,0.0,C1271941656,0.0,1464008.18,1,0,17
376,0,0,397,TRANSFER,260633.09,C445846081,0.0,0.0,C1744390647,451532.5,712165.59,0,0,16
377,0,0,231,TRANSFER,667087.32,C1270611065,0.0,0.0,C142139675,736808.03,1403895.35,0,0,9
378,0,0,398,TRANSFER,626930.78,C442160982,0.0,0.0,C369328311,754155.13,1381085.91,0,0,16
379,0,0,331,CASH_OUT,269795.69,C423366589,0.0,0.0,C777878071,791140.32,1103445.25,0,0,13
380,0,0,14,CASH_IN,93155.3,C1919752750,4839559.81,4932715.11,C222533095,884999.96,1057649.02,0,0,0
381,0,0,13,CASH_IN,330093.15,C1582228106,29093.0,359186.15,C1274549499,0.0,0.0,0,0,0
382,0,0,328,CASH_OUT,57345.28,C1464505276,55375.0,0.0,C2100933380,1207047.56,1264392.84,0,0,13
383,0,0,406,CASH_IN,40482.57,C1545836344,5187157.72,5227640.3,C1457229215,647535.15,607052.58,0,0,16
384,0,1,76,CASH_OUT,2066446.27,C725597637,2066446.27,0.0,C157857444,423086.94,2489533.21,1,0,3
385,0,0,351,PAYMENT,14973.58,C1304200929,0.0,0.0,M1899808829,0.0,0.0,0,0,14
386,0,0,140,PAYMENT,4744.7,C713500411,0.0,0.0,M1773353926,0.0,0.0,0,0,5
387,0,0,274,CASH_OUT,42885.21,C2050239416,71162.33,28277.12,C912831387,234434.74,277319.95,0,0,11
388,0,1,307,CASH_OUT,376367.26,C672988614,376367.26,0.0,C563840868,0.0,376367.26,1,0,12
389,0,1,362,TRANSFER,60314.32,C1597827743,60314.32,0.0,C1103826731,0.0,0.0,1,0,15
390,0,1,84,CASH_OUT,10000000.0,C824646662,10000000.0,0.0,C1917849910,0.0,10000000.0,1,0,3
391,0,1,247,CASH_OUT,2025628.87,C1840157167,2025628.87,0.0,C760531323,914254.52,2939883.39,1,0,10
392,0,0,405,PAYMENT,12672.01,C179806334,45936.0,33263.99,M456707555,0.0,0.0,0,0,16
393,0,0,203,PAYMENT,16355.6,C749739461,147315.0,130959.4,M1609419205,0.0,0.0,0,0,8
394,0,0,133,PAYMENT,11868.84,C2103206727,0.0,0.0,M553606362,0.0,0.0,0,0,5
395,0,0,351,PAYMENT,1201.68,C1116093276,321481.03,320279.34,M915140102,0.0,0.0,0,0,14
396,0,0,329,PAYMENT,14161.8,C951248976,0.0,0.0,M25801142,0.0,0.0,0,0,13
397,0,1,701,TRANSFER,306691.05,C1064966733,306691.05,0.0,C467221336,0.0,0.0,1,0,29
398,0,1,328,CASH_OUT,337810.17,C206355745,337810.17,0.0,C1521769124,2016352.07,2354162.24,1,0,13
399,0,1,726,CASH_OUT,1539474.57,C929950007,1539474.57,0.0,C1800726477,137245.4,1676719.97,1,0,30
400,0,0,207,PAYMENT,12109.17,C395408213,0.0,0.0,M1054200325,0.0,0.0,0,0,8
401,0,1,407,CASH_OUT,48132.52,C948664431,48132.52,0.0,C1693545577,94309.66,142442.19,1,0,16
402,0,0,304,TRANSFER,3649551.33,C1551706941,370613.03,0.0,C456549123,6416290.97,10065842.3,0,0,12
403,0,0,348,PAYMENT,49752.63,C957270443,0.0,0.0,M900871531,0.0,0.0,0,0,14
404,0,0,162,CASH_IN,170358.27,C1412073442,2535307.28,2705665.55,C1985530450,2436291.45,2265933.18,0,0,6
405,0,0,353,CASH_OUT,109129.61,C1053447508,0.0,0.0,C1404042836,1548186.1,1657315.7,0,0,14
406,0,1,386,CASH_OUT,1500582.08,C869621048,1500582.08,0.0,C1722207907,24882357.62,26382939.7,1,0,16
407,0,1,349,CASH_OUT,319974.69,C1622600988,319974.69,0.0,C1717143269,14890.19,334864.88,1,0,14
408,0,1,523,CASH_OUT,4623764.68,C201692865,4623764.68,0.0,C1546968291,0.0,4623764.68,1,0,21
409,0,0,203,CASH_OUT,159468.14,C1458159162,0.0,0.0,C104845920,370161.61,529629.75,0,0,8
410,0,1,392,CASH_OUT,92001.22,C448834198,92001.22,0.0,C332333924,329180.16,421181.38,1,0,16
411,0,1,402,CASH_OUT,143592.89,C1873086180,143592.89,0.0,C782234436,0.0,143592.89,1,0,16
412,0,1,151,TRANSFER,113614.57,C134880961,113614.57,0.0,C1742051679,0.0,0.0,1,0,6
413,0,1,188,TRANSFER,5777706.65,C2089796608,5777706.65,0.0,C77532611,0.0,0.0,1,0,7
414,0,0,281,CASH_OUT,25523.8,C1118224935,30851.0,5327.2,C188349877,0.0,25523.8,0,0,11
415,0,1,26,TRANSFER,1027152.36,C414159853,1027152.36,0.0,C1087566727,0.0,0.0,1,0,1
416,0,0,16,CASH_OUT,140218.21,C238685853,259716.0,119497.79,C1723965804,0.0,140218.21,0,0,0
417,0,1,10,TRANSFER,503405.88,C1446009472,503405.88,0.0,C2010733400,0.0,0.0,1,0,0
418,0,0,500,CASH_OUT,43688.3,C931074381,108354.0,64665.7,C2132644084,163444.25,207132.56,0,0,20
419,0,0,279,CASH_OUT,230058.57,C407512412,0.0,0.0,C898835154,405794.79,635853.36,0,0,11
420,0,1,680,TRANSFER,1819405.69,C256643277,1819405.69,0.0,C865759561,0.0,0.0,1,0,28
421,0,0,137,PAYMENT,7283.06,C893000887,105323.81,98040.75,M616619236,0.0,0.0,0,0,5
422,0,0,177,CASH_IN,171280.62,C369969830,37359.0,208639.62,C1232152661,1972658.52,1801377.9,0,0,7
423,0,1,502,CASH_OUT,669536.75,C776030932,669536.75,0.0,C407092830,178669.97,848206.72,1,0,20
424,0,0,39,CASH_IN,223537.58,C1948109338,3451429.18,3674966.76,C544814435,357337.95,133800.36,0,0,1
425,0,0,183,PAYMENT,4233.36,C1888498336,25617.0,21383.64,M1826138327,0.0,0.0,0,0,7
426,0,0,210,PAYMENT,2616.79,C1726365080,0.0,0.0,M384072441,0.0,0.0,0,0,8
427,0,1,100,TRANSFER,28871.9,C420011443,28871.9,0.0,C1935426348,0.0,0.0,1,0,4
428,0,1,456,CASH_OUT,760984.58,C2076996831,760984.58,0.0,C1951439287,1550675.96,2311660.54,1,0,19
429,0,1,408,TRANSFER,2567602.1,C1191696703,2567602.1,0.0,C1815124854,0.0,0.0,1,0,17
430,0,0,321,TRANSFER,1313574.38,C535485009,159.0,0.0,C911197523,853896.18,1973287.39,0,0,13
431,0,0,137,PAYMENT,24689.36,C319918884,45994.0,21304.64,M906848660,0.0,0.0,0,0,5
432,0,1,583,CASH_OUT,1583.28,C538660797,1583.28,0.0,C595029020,826666.86,828250.14,1,0,24
433,0,0,136,CASH_IN,81374.86,C73468261,666387.53,747762.39,C372189205,2524324.87,2442950.01,0,0,5
434,0,1,474,CASH_OUT,1499869.54,C285314242,1499869.54,0.0,C345891541,9546574.32,11046443.85,1,0,19
435,0,1,85,TRANSFER,1529614.71,C1096275107,1529614.71,0.0,C541691384,0.0,0.0,1,0,3
436,0,1,446,TRANSFER,311487.14,C1728700338,311487.14,0.0,C1489729408,0.0,0.0,1,0,18
437,0,0,231,PAYMENT,5239.66,C10424214,10906.0,5666.34,M2125127938,0.0,0.0,0,0,9
438,0,0,688,PAYMENT,1671.23,C537640212,0.0,0.0,M1885838232,0.0,0.0,0,0,28
439,0,0,161,TRANSFER,635655.17,C2040188026,0.0,0.0,C1544236481,1499556.4,2135211.57,0,0,6
440,0,1,69,TRANSFER,582571.87,C1164571434,582571.87,0.0,C895361185,0.0,0.0,1,0,2
441,0,0,187,CASH_OUT,263205.41,C1441796936,871.0,0.0,C1518013281,0.0,263205.41,0,0,7
442,0,0,8,PAYMENT,3718.59,C440134649,100394.0,96675.41,M1804254697,0.0,0.0,0,0,0
443,0,1,260,CASH_OUT,847383.45,C148215459,847383.45,0.0,C169598416,1465042.43,2312425.88,1,0,10
444,0,0,234,CASH_IN,39874.41,C1964444509,73536.0,113410.41,C525708015,130864.25,90989.83,0,0,9
445,0,0,256,PAYMENT,1216.62,C1345510472,0.0,0.0,M2128895943,0.0,0.0,0,0,10
446,0,0,14,CASH_OUT,147170.59,C1490604679,0.0,0.0,C34973797,2267961.68,2415132.26,0,0,0
447,0,1,317,TRANSFER,223228.11,C204083284,223228.11,0.0,C1120953259,0.0,0.0,1,0,13
448,0,0,400,CASH_IN,322727.39,C2047784410,1939737.98,2262465.37,C616392630,1160389.56,837662.18,0,0,16
449,0,0,285,CASH_IN,74086.68,C887972476,2449927.42,2524014.11,C1667155714,151336.27,77249.59,0,0,11
450,0,0,95,CASH_OUT,110058.5,C315627729,0.0,0.0,C161712796,304763.56,414822.06,0,0,3
451,0,1,521,CASH_OUT,157277.0,C754606465,157277.0,0.0,C387977807,369445.83,526722.83,1,0,21
452,0,0,131,CASH_OUT,333998.96,C2134592705,0.0,0.0,C1015650621,480524.43,814523.39,0,0,5
453,0,0,573,PAYMENT,3660.74,C1827133899,0.0,0.0,M85822646,0.0,0.0,0,0,23
454,0,1,197,TRANSFER,1961426.59,C311903861,1961426.59,0.0,C316708626,0.0,0.0,1,0,8
455,0,1,575,TRANSFER,367263.47,C695418375,367263.47,0.0,C1804523786,0.0,0.0,1,0,23
456,0,1,107,TRANSFER,418691.02,C1854590782,418691.02,0.0,C177484937,0.0,0.0,1,0,4
457,0,0,236,TRANSFER,626091.28,C691033296,479.0,0.0,C2070760587,2630673.49,3256764.78,0,0,9
458,0,1,602,TRANSFER,232185.56,C1693098811,232185.56,0.0,C1196187420,0.0,0.0,1,0,25
459,0,0,235,CASH_IN,191948.67,C1084300801,509744.64,701693.31,C1796435465,5699091.11,5507142.45,0,0,9
460,0,1,405,TRANSFER,70382.18,C809677827,70382.18,0.0,C87092424,0.0,0.0,1,0,16
461,0,1,698,TRANSFER,748726.81,C598739398,748726.81,0.0,C2062724919,0.0,0.0,1,0,29
462,0,1,717,TRANSFER,751854.42,C438492576,751854.42,0.0,C1547774337,0.0,0.0,1,0,29
463,0,0,21,CASH_IN,200044.05,C119156114,69531.0,269575.05,C163453316,720558.84,520514.79,0,0,0
464,0,1,570,CASH_OUT,1131750.38,C1396198422,1131750.38,0.0,C1612235515,313070.53,1444820.92,1,0,23
465,0,1,237,TRANSFER,10000000.0,C1849235881,23924102.18,13924102.18,C1877706055,0.0,0.0,1,0,9
466,0,0,370,PAYMENT,6601.11,C250305388,24577.0,17975.89,M1919018653,0.0,0.0,0,0,15
467,0,0,180,PAYMENT,16716.49,C1896219364,3266.0,0.0,M1718058533,0.0,0.0,0,0,7
468,0,1,170,CASH_OUT,908858.12,C529588126,908858.12,0.0,C383086012,0.0,908858.12,1,0,7
469,0,1,507,CASH_OUT,781183.07,C1116414209,781183.07,0.0,C978336894,222966.53,1004149.6,1,0,21
470,0,0,34,CASH_IN,71038.68,C1350504158,1510635.75,1581674.44,C706689972,4103580.0,4032541.32,0,0,1
471,0,0,280,PAYMENT,1121.13,C1949749058,10755.0,9633.87,M368583021,0.0,0.0,0,0,11
472,0,1,489,CASH_OUT,934314.89,C2041261993,934314.89,0.0,C174559228,0.0,934314.89,1,0,20
473,0,0,350,PAYMENT,4045.47,C909683254,0.0,0.0,M231497312,0.0,0.0,0,0,14
474,0,1,514,CASH_OUT,10000000.0,C1274141620,10000000.0,0.0,C743250798,0.0,10000000.0,1,0,21
475,0,1,397,TRANSFER,40433.84,C1853365530,40433.84,0.0,C367340563,0.0,0.0,1,0,16
476,0,0,251,PAYMENT,49338.52,C2065401739,21476.0,0.0,M435169323,0.0,0.0,0,0,10
477,0,0,42,CASH_OUT,203296.84,C1471859788,51580.0,0.0,C1253793047,1527040.58,1730337.42,0,0,1
478,0,0,36,CASH_IN,179544.39,C754816592,13032468.2,13212012.58,C505855829,6919083.27,6739538.88,0,0,1
479,0,0,548,CASH_OUT,11710.17,C1020496946,100557.0,88846.83,C1468064341,3239721.97,3251432.14,0,0,22
480,0,1,212,CASH_OUT,3996798.71,C1817956756,3996798.71,0.0,C362023079,4511245.41,8508044.12,1,0,8
481,0,0,336,CASH_OUT,386579.69,C1840196984,0.0,0.0,C285210774,1136135.91,1522715.6,0,0,14
482,0,1,551,TRANSFER,813992.49,C460547143,813992.49,0.0,C830306578,0.0,0.0,1,0,22
483,0,0,140,CASH_OUT,15328.64,C903005738,0.0,0.0,C1911330962,2470019.31,2485347.95,0,0,5
484,0,1,718,TRANSFER,371449.7,C1572583311,371449.7,0.0,C336176580,0.0,0.0,1,0,29
485,0,1,63,CASH_OUT,1693962.01,C1268276273,1693962.01,0.0,C959205237,98505.53,1792467.54,1,0,2
486,0,0,15,CASH_OUT,511107.28,C1510064375,33748.0,0.0,C679220016,736976.99,1248084.27,0,0,0
487,0,1,436,TRANSFER,4135944.29,C1964768315,4135944.29,0.0,C205094205,0.0,0.0,1,0,18
488,0,1,92,TRANSFER,21574.55,C2002083627,21574.55,0.0,C1024161943,0.0,0.0,1,0,3
489,0,0,348,CASH_IN,226885.12,C895716861,20624.0,247509.12,C1932560222,289359.96,62474.84,0,0,14
